Area,Build year,Building type,Equipment,Floor,Heating system,No. of floors,Number of rooms,Renovation year,price,city,region,street
35.69,2020,Brick,Fully equipped,1,Other,2,2,0,100900,Palanga,Prieplaukos g.,None
51.16,2020,Brick,Fully equipped,1,Other,2,2,0,130600,Palanga,Prieplaukos g.,None
27.75,2021,Brick,Partial decoration,3,Central thermostat,6,1,0,69930,Vilnius,Šnipiškės,Linkmenų g.
141.25,2019,Other,Partial decoration,8,Central thermostat,8,5,0,283200,Vilnius,Šeškinė,Siesikų g.
58.63,2019,Other,Partial decoration,5,Central,8,3,0,192900,Vilnius,Šeškinė,Siesikų g.
61.17,2019,Other,Partial decoration,7,Central,9,2,0,140700,Vilnius,Šeškinė,Siesikų g.
105.88,2019,Other,Partial decoration,9,Central,9,3,0,201200,Vilnius,Šeškinė,Siesikų g.
45.98,2019,Other,Partial decoration,5,Central,9,1,0,94500,Vilnius,Šeškinė,Siesikų g.
77.26,2019,Other,Partial decoration,6,Central thermostat,7,3,0,189300,Vilnius,Šeškinė,Siesikų g.
31.73,2022,Brick,Fully equipped,4,Central thermostat,6,1,0,61900,Vilnius,Pašilaičiai,Budiniškių g.
31.53,2021,Brick,Partial decoration,3,Central thermostat,5,1,0,53900,Vilnius,Pašilaičiai,Budiniškių g.
43.38,2022,Brick,Fully equipped,5,Central thermostat,6,2,0,91100,Vilnius,Pašilaičiai,Budiniškių g.
43.28,2022,Brick,Fully equipped,6,Central thermostat,6,2,0,93700,Vilnius,Pašilaičiai,Budiniškių g.
54.93,2021,Brick,Partial decoration,2,Central thermostat,5,3,0,90600,Vilnius,Pašilaičiai,Budiniškių g.
90.24,2022,Brick,Partial decoration,5,Central thermostat,5,4,0,211200,Vilnius,Markučiai,Pakraščio g.
83.8,2022,Brick,Partial decoration,6,Central thermostat,6,4,0,252700,Vilnius,Markučiai,Pakraščio g.
63,1111,Block house,Other,1,Central,5,2,2020,53000,Klaipėda,Laukininkai,Vyturio g.
43.7,2021,Brick,Partial decoration,2,Central thermostat,3,2,0,71400,Klaipėda,Mažasis kaimelis,Kretingos g.
66,2020,Brick,Partial decoration,2,Gas,2,3,0,76000,Kaunas,Aleksotas,M. Katiliškio g.
66,2021,Brick,Partial decoration,1,Gas,2,3,0,80000,Kaunas,Aleksotas,M. Katiliškio g.
150,2007,Monolithic,Partial decoration,17,Central thermostat,18,3,0,480000,Vilnius,Senamiestis,Antano Tumėno g.
45.36,2022,Brick,Partial decoration,1,Central thermostat,7,2,0,99300,Vilnius,Markučiai,Pakraščio g.
30.69,2019,Monolithic,Fully equipped,3,Central thermostat,9,1,0,80000,Vilnius,Naujamiestis,Statybininkų g.
49.98,1982,Block house,Fully equipped,5,Central thermostat,5,2,2017,15000,Akmenės r. sav.,Naujosios Akmenės m.,Ramučių g.
53.9,2020,Brick,Fully equipped,1,Other,2,2,0,137100,Palanga,Prieplaukos g.,None
102.65,2022,Brick,Partial decoration,5,Central thermostat,5,4,0,267400,Vilnius,Markučiai,Pakraščio g.
38.17,2022,Brick,Partial decoration,2,Central thermostat,7,1,0,85400,Vilnius,Markučiai,Pakraščio g.
28.02,2021,Brick,Partial decoration,2,Other,3,1,0,49035,Palanga,Bangų g.,None
47.02,2021,Brick,Partial decoration,1,Other,3,3,0,96273,Palanga,Bangų g.,None
42.78,2021,Brick,Partial decoration,3,Other,3,2,0,83421,Palanga,Bangų g.,None
105,2020,Brick,Fully equipped,1,Gas,2,4,0,168000,Kaunas,Freda,Lygioji g.
88,2020,Brick,Fully equipped,1,Gas,2,4,0,159000,Kaunas,Freda,Lygioji g.
45,1957,Log house,Fully equipped,2,Electric,2,2,2020,52000,Panevėžys,Rožės,A. Strazdo g.
64,2017,Brick,Fully equipped,2,Central,4,2,0,118000,Klaipėda,Centras,S. Daukanto g.
30.78,2015,Brick,Fully equipped,5,Central thermostat,5,1,0,76800,Vilnius,Šnipiškės,Kazio Ulvydo g.
60.65,1964,Brick,Fully equipped,1,Central,3,3,0,197000,Vilnius,Senamiestis,Tauro g.
143,1940,Brick,Fully equipped,2,Other,3,4,2015,630000,Vilnius,Senamiestis,Šv. Ignoto g.
15,2016,Brick,Fully equipped,4,Electric,4,1,0,45000,Palanga,Pirties g.,None
80,2019,Brick,Partial decoration,2,Gas,3,4,0,88000,Vilnius,Kalnėnai,Valonų g.
82,2009,Brick,Not equipped,1,"Central, central thermostat",4,2,0,280000,Vilnius,Senamiestis,Šiaulių g.
37.84,1962,Brick,Partial decoration,4,Central,4,2,0,8500,Akmenės r. sav.,Naujosios Akmenės m.,V. Kudirkos g.
60.58,2014,Brick,Fully equipped,4,Central thermostat,4,2,0,119000,Vilnius,Pilaitė,I. Simonaitytės g.
65,2020,Brick,Partial decoration,4,Central thermostat,4,2,0,215000,Vilnius,Senamiestis,Subačiaus g.
57.33,2021,Brick,Partial decoration,2,Gas,2,3,0,131860,Palanga,Vingio g.,None
46,1960,Wooden house,Fully equipped,1,Solid fuel,1,2,0,20000,Elektrėnų sav.,Vievio m.,Gėlių g.
44.27,1965,Block house,Other,2,Central,5,2,2020,35000,Panevėžys,Skaistakalnis,Nevėžio g.
65.57,2007,Monolithic,Fully equipped,2,Central thermostat,11,2,0,99000,Druskininkų m.,Liepų g.,None
99,2019,Brick,Partial decoration,1,Gas,2,4,0,105000,Vilnius,Pilaitė,Dituvos g.
104,2021,Block house,Partial decoration,1,Gas,1,4,0,110000,Vilniaus r. sav.,Riešės k.,Beržų g.
40,2021,Block house,Partial decoration,8,Central thermostat,9,2,0,59000,Kaunas,Dainava,Pramonės pr.
40,2021,Block house,Partial decoration,6,Central thermostat,9,2,0,57000,Kaunas,Dainava,Pramonės pr.
85.51,2006,Brick,Fully equipped,2,Central,3,2,0,174000,Kaunas,Senamiestis,Karaliaus Mindaugo pr.
50.1,2019,Brick,Partial decoration,1,Geothermal,4,2,0,118900,Vilnius,Antakalnis,V. Grybo g.
45.2,2007,Brick,Fully equipped,3,Central thermostat,3,2,0,105000,Vilnius,Santariškės,Santariškių g.
24.79,1965,Brick,Fully equipped,3,Central,4,1,2017,55000,Vilnius,Naujininkai,Darbininkų g.
93,2021,Brick,Partial decoration,7,Central thermostat,9,3,0,110000,Vilnius,Justiniškės,Rygos g.
46.29,1969,Wooden house,Fully equipped,1,Solid fuel,2,2,0,19900,Kauno r. sav.,Lapių mstl.,Mokyklos g.
63,2007,Monolithic,Fully equipped,16,Central,16,2,0,119500,Vilnius,Pašilaičiai,Perkūnkiemio g.
72,1991,Block house,Partial decoration,4,Central,5,3,0,90000,Vilnius,Pilaitė,Smalinės g.
12,1990,Brick,Partial decoration,2,Central,5,1,0,12500,Klaipėda,Debrecenas,Debreceno g.
118.06,2003,Brick,Fully equipped,2,Gas,3,4,0,179900,Vilnius,Saulėtekis,Pylimėlių g.
73.79,2017,Brick,Fully equipped,2,Central thermostat,3,3,0,215000,Vilnius,Valakampiai,Nemenčinės pl.
73.79,2017,Brick,Fully equipped,2,Gas,3,3,0,215000,Vilnius,Antakalnis,Nemenčinės pl.
59.19,2006,Brick,Fully equipped,9,Central thermostat,12,2,0,93000,Vilnius,Fabijoniškės,Salomėjos Nėries g.
144,1999,Brick,Fully equipped,3,Electric,3,3,0,119000,Kaunas,Žaliakalnis,M. Jankaus g.
90,2008,Brick,Fully equipped,5,Central thermostat,9,4,0,130000,Vilnius,Pašilaičiai,Perkūnkiemio g.
61.44,1970,Brick,Fully equipped,1,Central,5,3,0,69999,Kaunas,Dainava,Pramonės pr.
61.86,2020,Brick,Partial decoration,2,Central thermostat,5,3,0,142270,Vilnius,Šnipiškės,Giedraičių g.
78.5,2020,Brick,Partial decoration,1,Gas,2,4,0,101500,Kaunas,Šilainiai,Maironiškių g.
48.49,2019,Block house,Partial decoration,3,Gas,3,2,0,109500,Vilnius,Rasos,Subačiaus g.
61.11,1958,Brick,Other,1,Other,1,3,0,12240,Vilnius,Naujininkai,Dariaus ir Girėno g.
59.84,1991,Block house,Fully equipped,7,Central,10,2,0,51000,Klaipėda,Bandužiai,Bandužių g.
84.53,2015,Brick,Fully equipped,7,Central thermostat,9,3,0,117900,Vilnius,Naujoji Vilnia,Karklėnų g.
75,2021,Brick,Partial decoration,3,Central thermostat,9,3,0,80000,Vilnius,Pašilaičiai,Leičių g.
63.73,2020,Brick,Partial decoration,4,Central thermostat,4,3,0,89222,Kaunas,Dainava,J. Tonkūno g.
66.07,1972,Brick,Fully equipped,5,Central,5,3,0,63000,Utenos m.,Dauniškis,Aušros g.
28.15,1985,Brick,Fully equipped,2,Central,5,1,0,32000,Trakų r. sav.,Lentvario m.,Lauko g.
38.8,1934,Log house,Fully equipped,2,Gas,2,2,0,43000,Kaunas,Žaliakalnis,M. Jankaus g.
73.56,2017,Brick,Fully equipped,1,Gas,4,3,0,139900,Vilnius,Antakalnis,Kalno g.
61.81,2006,Monolithic,Fully equipped,11,Central thermostat,21,2,0,145000,Klaipėda,Centras,Naujojo Sodo g.
77,2007,Brick,Fully equipped,7,Central thermostat,11,3,0,138000,Vilnius,Visoriai,Bajorų kel.
162.07,1940,Brick,Fully equipped,1,Gas,2,5,0,260000,Vilnius,Užupis,Polocko g.
63.77,1976,Block house,Fully equipped,5,Central,9,3,0,103000,Vilnius,Šnipiškės,Rinktinės g.
38.56,2021,Brick,Partial decoration,1,Geothermal,3,2,0,78952,Palanga,Bangų g.,None
48,1979,Brick,Fully equipped,4,Central,5,2,0,58000,Klaipėda,Baltija,Baltijos pr.
57.92,2019,Monolithic,Fully equipped,2,Central thermostat,6,3,0,116092,Vilnius,Užupis,Manufaktūrų g.
54.58,2019,Monolithic,Partial decoration,1,Central thermostat,6,2,0,92786,Vilnius,Užupis,Manufaktūrų g.
44,1969,Block house,Fully equipped,5,Central,5,2,0,48900,Kaunas,Dainava,V. Krėvės pr.
82.75,2019,Brick,Partial decoration,2,Central thermostat,9,3,0,98000,Vilnius,Pašilaičiai,Leičių g.
46.7,1940,Brick,Fully equipped,2,Central,3,2,0,143000,Vilnius,Senamiestis,Pylimo g.
68,2018,Brick,Fully equipped,1,Gas,2,3,0,102000,Kaunas,Šilainiai,Tolminkiemio g.
18.14,1968,Brick,Fully equipped,4,Central,5,1,0,21500,Kaunas,Dainava,Partizanų g.
39,2017,Brick,Fully equipped,2,Gas,3,2,0,125000,Palanga,Plukių g.,None
46.19,2007,Brick,Fully equipped,3,Central thermostat,4,2,0,76000,Klaipėda,Vėtrungė,Birutės g.
67,2021,Brick,Partial decoration,7,Central thermostat,9,3,0,84000,Vilnius,Justiniškės,Rygos g.
85,2020,Brick,Not equipped,1,Aerothermal,2,3,0,80820,Marijampolės m.,Mokolai,Mokolų g.
57.04,1964,Block house,Fully equipped,5,Central,5,3,0,39800,Marijampolės m.,Centras,Draugystės g.
43,1964,Brick,Fully equipped,1,Central,4,2,0,47700,Kaunas,Panemunė,Mažoji g.
49.3,1974,Block house,Fully equipped,9,Central,9,2,0,69000,Vilnius,Karoliniškės,Igno Šimulionio g.
138,1956,Brick,Partial decoration,4,Central,4,5,0,345000,Vilnius,Senamiestis,Vasario 16-osios g.
50,1974,Block house,Fully equipped,5,Central,5,2,0,38000,Mažeikių m.,Žemaitijos g.,None
65,2020,Brick,Partial decoration,5,Central thermostat,5,3,0,123000,Vilnius,Šnipiškės,Lvovo g.
31.22,2011,Brick,Fully equipped,5,Central thermostat,9,1,0,63000,Vilnius,Pašilaičiai,Eitminų g.
63,1986,Block house,Fully equipped,4,Central thermostat,9,3,0,99800,Vilnius,Justiniškės,Taikos g.
85.82,1988,Brick,Fully equipped,4,Central,12,4,2015,95900,Klaipėda,Miškas,Liepojos g.
65,1986,Block house,Fully equipped,1,Central,5,3,0,55900,Šiauliai,Dainiai,Gegužių g.
42,1976,Block house,Fully equipped,3,Central,5,2,0,23500,Klaipėda,Debrecenas,Debreceno g.
42.61,2015,Brick,Fully equipped,5,Central thermostat,5,2,0,114000,Vilnius,Baltupiai,Kazio Ulvydo g.
61,1978,Block house,Fully equipped,5,Central,5,3,0,54900,Klaipėda,Alksnynė,Taikos pr.
19.76,1940,Wooden house,Fully equipped,1,"Central, electric",2,1,0,51000,Vilnius,Žvėrynas,Kęstučio g.
43,2020,Brick,Fully equipped,2,Central thermostat,4,2,0,75999,Klaipėda,Paupiai,Ragainės g.
23,1965,Block house,Fully equipped,1,Central,5,1,0,30800,Kaunas,Dainava,Chemijos g.
61.14,2020,Brick,Fully equipped,1,Central thermostat,4,3,0,119900,Vilnius,Lazdynėliai,Lazdynėlių g.
35,1965,Brick,Fully equipped,4,Central,5,2,0,84900,Vilnius,Antakalnis,Antakalnio g.
42,2020,Brick,Fully equipped,1,Central thermostat,5,2,0,76990,Vilnius,Pilaitė,Bitėnų g.
60.62,2021,Brick,Partial decoration,2,Gas,3,3,0,57589,Kauno r. sav.,Giraitės k.,Putinų g.
64,2020,Brick,Partial decoration,1,Gas,2,3,0,63000,Kaunas,Romainiai,Medingėnų g.
61.56,2021,Brick,Partial decoration,3,Central thermostat,9,3,0,91000,Vilnius,Justiniškės,Rygos g.
44,1967,Block house,Fully equipped,3,Central,5,2,0,49900,Kaunas,Dainava,Kovo 11-osios g.
60,2014,Brick,Fully equipped,2,Central thermostat,5,3,0,134900,Vilnius,Baltupiai,Kazio Ulvydo g.
74.26,2018,Brick,Fully equipped,1,Gas,2,3,0,180000,Kaunas,Žaliakalnis,Širvintų 2-asis tak.
58.08,1964,Brick,Fully equipped,1,Central,3,3,0,135000,Vilnius,Žvėrynas,Pušų g.
62,1990,Block house,Fully equipped,5,Central thermostat,9,3,0,79800,Vilnius,Fabijoniškės,Gedvydžių g.
45.51,1940,Wooden house,Fully equipped,2,Gas,2,1,0,54000,Vilnius,Antakalnis,P. Vileišio g.
50.19,1975,Block house,Fully equipped,4,Central,5,2,0,42900,Šiauliai,Lieporiai,Krymo g.
43.81,1940,Brick,Fully equipped,3,Gas,3,2,0,155000,Vilnius,Senamiestis,Šv. Jono g.
42,2019,Brick,Fully equipped,3,Gas,4,2,0,89000,Kaunas,Žemutiniai Kaniūkai,Įkalnės aklg.
61.17,1980,Block house,Fully equipped,7,Central,9,3,0,86900,Vilnius,Šeškinė,Musninkų g.
30,2020,Brick,Fully equipped,1,"Electric, aerothermal, other",2,2,0,54000,Palanga,Mėtų skg.,None
42,1988,Brick,Fully equipped,2,"Electric, aerothermal, other",3,2,2021,46200,Druskininkų m.,K. Dineikos g.,None
83,2021,Brick,Partial decoration,6,Central thermostat,9,3,0,96800,Vilnius,Pašilaičiai,Leičių g.
46.8,1974,Block house,Fully equipped,1,Central,5,2,0,78000,Vilnius,Karoliniškės,Loretos Asanavičiūtės g.
65.93,1990,Brick,Fully equipped,8,Central,13,3,0,139000,Vilnius,Naujamiestis,V. Pietario g.
60,1980,Brick,Fully equipped,3,Central thermostat,5,3,2013,155000,Vilnius,Antakalnis,M. K. Oginskio g.
70.57,1974,Block house,Fully equipped,2,Central,9,3,0,79000,Kaunas,Dainava,V. Krėvės pr.
40.15,1963,Brick,Fully equipped,1,Central,5,2,0,38500,Šiauliai,Centras,Dubijos g.
41.13,1960,Brick,Fully equipped,2,Central,4,2,0,81000,Vilnius,Naujamiestis,Savanorių pr.
34.35,1986,Brick,Fully equipped,6,Central,6,2,0,45500,Vilnius,Naujoji Vilnia,Karklėnų g.
67,1982,Block house,Fully equipped,5,Central,5,3,0,69999,Vilnius,Šeškinė,Gelvonų g.
22.42,1984,Brick,Partial decoration,4,Central thermostat,6,1,2020,36993,Kaunas,Centras,Vytauto pr.
72.77,2020,Brick,Partial decoration,2,Central thermostat,4,3,0,120100,Kaunas,Žaliakalnis,Varpo g.
50,2020,Brick,Partial decoration,8,Central thermostat,9,3,0,119500,Kaunas,Žaliakalnis,Radvilėnų pl.
41.37,2019,Monolithic,Fully equipped,2,Central thermostat,6,2,0,89260,Vilnius,Markučiai,Manufaktūrų g.
77.71,1988,Block house,Fully equipped,4,Central,5,4,0,65000,Kaunas,Šilainiai,Šarkuvos g.
115.19,2020,Brick,Partial decoration,3,"Central thermostat, geothermal",4,4,0,420450,Vilnius,Naujamiestis,Z. Sierakausko g.
82.33,2019,Brick,Partial decoration,3,Central thermostat,4,4,0,104999,Klaipėda,Šauliai,Ragainės g.
57,2020,Brick,Fully equipped,3,Central thermostat,4,3,0,87990,Klaipėda,Šauliai,Ragainės g.
53.58,2007,Brick,Fully equipped,12,Central thermostat,14,2,0,109000,Vilnius,Baltupiai,Kalvarijų g.
52,1978,Brick,Fully equipped,3,Central,5,2,0,79900,Kaunas,Dainava,Partizanų g.
69.66,2015,Block house,Fully equipped,1,Central thermostat,8,3,0,244000,Vilnius,Naujamiestis,Savanorių pr.
60,2020,Brick,Partial decoration,2,Gas,3,3,0,74999,Kaunas,Šilainiai,Žaibo g.
91,2019,Brick,Fully equipped,3,Central thermostat,3,3,0,155000,Klaipėda,Centras,Taikos pr.
53.46,2017,Brick,Partial decoration,2,"Central thermostat, gas",3,2,0,62000,Šiauliai,Centras,S. Daukanto g.
34,2007,Brick,Fully equipped,1,Central,4,1,0,80000,Palanga,Palanga,Vytauto g.
58.25,2008,Brick,Fully equipped,2,"Central thermostat, other",9,2,0,70000,Druskininkų m.,Neravų g.,None
58.25,2008,Brick,Fully equipped,2,"Central thermostat, other",9,2,0,70000,Druskininkų m.,Neravų g.,None
45,1960,Brick,Fully equipped,2,Central,3,2,0,145000,Vilnius,Senamiestis,M. Antokolskio g.
18.2,1967,Block house,Fully equipped,5,Central,5,1,0,3100,Alytus,Senamiestis,Varėnos g.
47.68,1970,Block house,Fully equipped,4,Central,5,3,0,46000,Šiauliai,Lieporiai,Lieporių g.
72,1976,Block house,Fully equipped,8,Central,9,3,0,107000,Vilnius,Karoliniškės,Dariaus Gerbutavičiaus g.
31.3,2021,Block house,Partial decoration,1,Central thermostat,6,1,0,81700,Vilnius,Šnipiškės,Linkmenų g.
100.5,2021,Block house,Partial decoration,5,Central thermostat,6,4,0,261600,Vilnius,Šnipiškės,Linkmenų g.
76.5,2021,Block house,Partial decoration,6,Central thermostat,6,4,0,207300,Vilnius,Šnipiškės,Linkmenų g.
41.9,2021,Block house,Partial decoration,2,Central thermostat,6,2,0,108800,Vilnius,Šnipiškės,Linkmenų g.
57.8,2021,Block house,Partial decoration,2,Central thermostat,6,3,0,140800,Vilnius,Šnipiškės,Linkmenų g.
45,1964,Brick,Fully equipped,1,Central,5,2,0,87000,Vilnius,Šnipiškės,Apkasų g.
28.13,1968,Brick,Fully equipped,4,Central,5,1,0,41900,Vilnius,Šnipiškės,Rinktinės g.
87.88,1991,Block house,Fully equipped,4,Central thermostat,5,4,2017,79000,Jonavos m.,A. Kulviečio g.,None
33.1,1975,Block house,Fully equipped,3,Central,5,1,0,52000,Vilnius,Naujamiestis,Gerosios Vilties g.
49,1976,Block house,Fully equipped,3,Central,9,2,2020,90000,Vilnius,Šnipiškės,Rinktinės g.
77,1990,Brick,Fully equipped,2,Central,5,3,0,73000,Klaipėda,Bandužiai,Vaidaugų g.
54,1968,Brick,Fully equipped,2,Solid fuel,2,3,0,19900,Alytaus k.,Takniškių g.,None
38.96,1962,Brick,Fully equipped,1,Central,5,2,0,67700,Vilnius,Naujoji Vilnia,Parko g.
47.75,1984,Brick,Fully equipped,4,Central,5,2,2019,20000,Akmenės r. sav.,Ventos m.,Žemaičių g.
81.08,1979,Block house,Fully equipped,2,Central,5,4,0,74000,Mažeikių m.,J. Tumo-Vaižganto g.,None
52,1973,Brick,Fully equipped,2,Central,5,2,0,88500,Vilnius,Antakalnis,Olandų g.
31,1972,Brick,Fully equipped,1,Central,4,1,2015,95000,Vilnius,Senamiestis,Raugyklos g.
78.63,2018,Brick,Fully equipped,1,Central,4,3,2018,95000,Panevėžys,Centras,Suvalkų g.
46.3,2021,Block house,Partial decoration,2,Central thermostat,6,2,0,108900,Vilnius,Šnipiškės,Linkmenų g.
21,1972,Brick,Fully equipped,6,Central,9,1,0,38500,Vilnius,Naujininkai,Šaltkalvių g.
68,1970,Brick,Partial decoration,2,"Solid fuel, other",2,3,0,39000,Vilniaus r. sav.,Keturiasdešimt Totorių k.,None
81.74,2019,Monolithic,Partial decoration,2,Central thermostat,3,3,0,234000,Vilnius,Užupis,Kreivasis skg.
29,1994,Brick,Fully equipped,4,Central,5,1,0,15500,Alytus,Putinai,A. Jonyno g.
35.22,1994,Brick,Fully equipped,2,Central,4,1,0,52000,Birštono m.,Lelijų g.,None
46.44,1986,Brick,Fully equipped,1,Central,6,2,0,37500,Ukmergės m.,Kauno g.,None
30,1960,Brick,Fully equipped,3,Central,3,1,2015,20000,Vilkaviškio m.,J. Basanavičiaus a.,None
65.43,1991,Block house,Fully equipped,4,Central,5,3,2019,67000,Tauragės m.,Ateities tak.,None
86,1993,Block house,Fully equipped,5,"Central, electric",5,4,0,71000,Šiauliai,Dainiai,Gegužių g.
35.4,1991,Monolithic,Fully equipped,4,Central,5,2,0,31999,Visagino m.,Jaunystės g.,None
64,1991,Block house,Fully equipped,4,Central,5,3,2016,72000,Panevėžys,Molainiai,Molainių g.
60.62,1979,Block house,Fully equipped,2,Central,5,3,0,78500,Kaunas,Kalniečiai,Šiaurės pr.
28.83,1985,Brick,Fully equipped,3,Central,9,1,0,49000,Kaunas,Žaliakalnis,Kalniečių g.
12,1975,Brick,Partial decoration,1,Central,5,1,0,20000,Vilnius,Karoliniškės,Algimanto Petro Kavoliuko g.
55.92,2001,Brick,Fully equipped,6,Central thermostat,7,2,0,127000,Vilnius,Žvėrynas,Elnių g.
36.6,2016,Brick,Fully equipped,3,Central thermostat,6,2,0,87600,Vilnius,Justiniškės,Grigalaukio g.
53.47,2020,Brick,Partial decoration,2,Central,7,2,0,103600,Vilnius,Naujamiestis,Algirdo g.
61,1939,Brick,Fully equipped,3,"Gas, other",3,3,0,88000,Klaipėda,Centras,Pievų Tako g.
75,2009,Monolithic,Fully equipped,2,Gas,4,3,0,95000,Klaipėdos r. sav.,Aukštkiemių k.,Mažojo Londono g.
30,2020,Brick,Fully equipped,3,Electric,3,2,0,13500,Šilutės r. sav.,Tarvydų k.,Verdainės g.
15.55,1961,Brick,Fully equipped,4,Central,4,1,0,24999,Klaipėda,Šauliai,J. Karoso g.
120,1958,Brick,Fully equipped,2,Gas,2,4,0,300000,Palanga,Vytauto g.,None
50,1900,Brick,Fully equipped,2,Electric,3,2,0,225000,Vilnius,Naujamiestis,Mindaugo g.
45.51,1940,Wooden house,Fully equipped,2,Central,2,1,0,54000,Vilnius,Antakalnis,P. Vileišio g.
25.34,1989,Brick,Fully equipped,2,Central,5,1,0,28500,Utenos m.,Vyturių,Vaižganto g.
61,2020,Brick,Fully equipped,1,Aerothermal,2,3,0,123000,Kaunas,Žemutiniai Kaniūkai,Antagynės g.
103.08,2008,Brick,Fully equipped,6,Central thermostat,6,4,0,244000,Vilnius,Lazdynai,M. Mironaitės g.
48.36,1974,Brick,Fully equipped,4,Central,5,2,0,59000,Kauno r. sav.,Garliavos m.,Vytauto g.
36,1983,Block house,Fully equipped,2,Central,5,2,0,67000,Vilnius,Šeškinė,Gelvonų g.
40.54,1992,Block house,Fully equipped,3,Central,5,1,0,56500,Vilnius,Žemieji Paneriai,Vaduvos g.
61.83,1983,Block house,Fully equipped,5,Central thermostat,5,3,0,70000,Utenos m.,Aukštakalnis,Taikos g.
44.47,1968,Monolithic,Fully equipped,5,Central,5,2,0,47000,Panevėžys,Tulpės,Tulpių g.
69,2003,Brick,Fully equipped,3,Central,6,3,0,125000,Vilnius,Fabijoniškės,P. Žadeikos g.
61,1990,Brick,Fully equipped,3,"Central, central thermostat",9,3,0,69000,Kaunas,Aukštieji Šančiai,Vievio g.
36.27,1988,Monolithic,Fully equipped,4,Central,5,1,0,48000,Vilniaus r. sav.,Valčiūnų k.,Geležinkeliečių g.
21.11,1974,Brick,Other,7,Central,9,1,0,39900,Vilnius,Naujininkai,Dariaus ir Girėno g.
31,1993,Brick,Fully equipped,5,Central,5,2,0,26000,Druskininkų m.,Gardino g.,None
84,1930,Brick,Fully equipped,3,Central,3,4,0,168000,Klaipėda,Senamiestis,Tiltų g.
60.92,1970,Block house,Fully equipped,2,Central,5,3,0,64500,Kaunas,Dainava,V. Krėvės pr.
44,2018,Brick,Fully equipped,1,Aerothermal,1,3,0,125000,Palanga,Gudobelių g.,None
76.15,1979,Brick,Fully equipped,2,Solid fuel,3,3,0,20000,Panevėžio r. sav.,Krekenavos mstl.,Šilelio g.
56,1951,Brick,Fully equipped,2,Central thermostat,3,3,2018,119000,Klaipėda,Senamiestis,H. Manto g.
67,2018,Other,Fully equipped,2,Central thermostat,5,3,0,149900,Vilnius,Pašilaičiai,Sviliškių g.
33.42,1978,Block house,Fully equipped,1,Central,5,2,0,52000,Alytus,Vidzgiris,Kaštonų g.
55,2006,Brick,Fully equipped,4,Central thermostat,8,2,0,92000,Vilnius,Pašilaičiai,Sviliškių g.
32,1969,Block house,Fully equipped,6,Central,9,1,0,42900,Kaunas,Dainava,Birželio 23-iosios g.
20.6,2013,Brick,Fully equipped,1,Gas,3,1,0,65000,Palanga,Malūno g.,None
41.41,1967,Brick,Fully equipped,2,Solid fuel,3,2,2012,26000,Šilalės r. sav.,Pajūrio mstl.,Dariaus ir Girėno g.
66.79,1967,Block house,Fully equipped,4,Central thermostat,5,3,2021,120500,Vilnius,Žirmūnai,Žirmūnų g.
47.8,1971,Block house,Fully equipped,5,Central,5,2,0,37000,Panevėžys,Klaipėdos,F. Vaitkaus g.
21.7,1934,Brick,Fully equipped,0,Central,6,1,2013,52000,Kaunas,Centras,V. Putvinskio g.
51.61,1988,Monolithic,Fully equipped,7,Central,13,2,0,68300,Vilnius,Justiniškės,Rygos g.
67.55,2020,Brick,Partial decoration,2,Gas,2,2,0,66999,Kaunas,Romainiai,E. Volterio g.
50.39,1992,Block house,Fully equipped,3,Central,5,2,0,22500,Akmenės r. sav.,Naujosios Akmenės m.,Ramučių g.
40,1988,Block house,Fully equipped,5,Central,5,1,0,50000,Vilnius,Žemieji Paneriai,Vaduvos g.
54,1982,Brick,Fully equipped,5,Central,5,2,0,27500,Raseinių m.,Vytauto Didžiojo g.,None
42,1964,Brick,Fully equipped,4,Central,4,2,0,39900,Kaunas,Panemunė,Mažoji g.
38,1990,Block house,Fully equipped,1,Central,5,1,0,32000,Šiauliai,Rėkyva,Energetikų g.
45,2014,Block house,Fully equipped,1,Gas,2,2,0,88000,Kaunas,Romainiai,Liucijanavos g.
53,2018,Brick,Fully equipped,5,Central thermostat,6,2,0,180000,Vilnius,Antakalnis,Vytauto Žalakevičiaus g.
82,1937,Brick,Fully equipped,1,Solid fuel,2,4,0,89000,Kauno r. sav.,Noreikiškių k.,Šiltnamių g.
61.7,1970,Block house,Fully equipped,4,Central,5,3,0,74040,Vilnius,Lazdynai,Architektų g.
58.57,1967,Brick,Fully equipped,3,Central,5,3,0,63000,Klaipėda,Kaunas,Kauno g.
70.55,1960,Brick,Fully equipped,1,Central,4,3,2016,89900,Klaipėda,Sportininkai,Malūnininkų g.
47.44,1972,Block house,Fully equipped,5,Central,5,2,0,31890,Marijampolės m.,Degučiai,R. Juknevičiaus g.
50.5,1980,Block house,Fully equipped,5,Central,9,2,0,50000,Šiauliai,Dainiai,Gardino g.
49.39,1990,Brick,Fully equipped,4,Central thermostat,5,2,2015,36600,Kupiškio m.,P. Mažylio g.,None
60.5,2021,Brick,Partial decoration,2,Gas,4,2,0,78650,Panevėžys,Centras,Klaipėdos g.
47.16,1980,Brick,Fully equipped,2,Central,5,2,0,60500,Kaunas,Dainava,Taikos pr.
40.03,1989,Monolithic,Fully equipped,9,Central,13,2,0,36500,Šiauliai,Dainiai,Lyros g.
